1,Leo's Hot Dogs,2301 MISSION ST,Hot dogs and related toppings: non alcoholic beverages,37.76008693,-122.4188065
321,Liang Bai Ping,1180 THOMAS AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72612524,-122.3831993
322,Quan Catering,1301 CESAR CHAVEZ ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.74925586,-122.3909754
323,Scotch Bonnet,25 MONTGOMERY ST,Jerk chicken: curry chicken: curry goat: curry dhal: Burritos: Fish: Ox tails: rice: beans: veggies.,37.7894867,-122.4024674
324,Halal Food,50 CALIFORNIA ST,rice chicken beef hot dogs and sandwich's and coke and water,37.79405318,-122.3973477
325,"Casey's Pizza, LLC",100 SPEAR ST,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,37.79215055,-122.394
326,"Casey's Pizza, LLC",368 FELL ST,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,37.77604871,-122.4239392
327,Liang Bai Ping,1475 CARROLL AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72325987,-122.3911729
328,"Casey's Pizza, LLC",231 SANSOME ST,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,37.7926094,-122.4013149
329,Liang Bai Ping,1351 UNDERWOOD AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72701466,-122.3874974
330,Mini Mobile Food Catering,491 BAY SHORE BLVD,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,0,0
331,Liang Bai Ping,1031 QUESADA AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72578914,-122.3789727
332,Liang Bai Ping,1515 GRIFFITH ST,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72531943,-122.3813892
333,Athena SF Gyro,699 08TH ST,Gyro pita bread (Lamb or chicken): lamb over rice: chicken over rice: chicken biryani rice: soft drinks,37.771022,-122.4035463
334,Halal Cart of San Francisco,1 FRONT ST,Gyro; Chicken over rice; Gyro over rice;,37.79175721,-122.3988976
335,Chilifruit,Assessors Block /Lot,Mangoneadas: Fruit snacks: Chamoyadas: Bionicos,0,0
336,Quan Catering,3433 03RD ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,0,0
337,Kettle Corn Star,865 MARKET ST,Kettle Corn: Funnel Cakes: Waffles: Lemonade,37.78394691,-122.4071583
338,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",331 POWELL ST,American Food: Hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.,37.7877553,-122.4087822
339,Quan Catering,201 ALABAMA ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.76779784,-122.4120963
340,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",233 GEARY ST,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.7872426,-122.4068797
341,Liang Bai Ping,1430 YOSEMITE AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72549805,-122.3883692
342,Liang Bai Ping,201 FOLSOM ST,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.78814528,-122.3911819
343,Liang Bai Ping,Assessors Block 3720/Lot001,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.78969137,-122.3965956
344,Halal Cart of San Francisco,555 MARKET ST,Gyro; Chicken over rice; Gyro over rice;,37.78988988,-122.3999304
345,Boulangerie La Camionnette,500 FLORIDA ST,Bread: Pastries: Coffee: Pizza,37.76259016,-122.4114839
346,Let's Be Frank,404 OCTAVIA ST,Hot dogs and chili,37.77603906,-122.4241756
347,Khalid M Malik,Assessors Block /Lot,chicken sandwich: chicken gyro: chicken biryani,0,0
348,The Chef Station,425 DIVISADERO ST,South American Peruvian Food - Ceiches: hot wok dishes: hot pastas: rice dishes: and Tapas.,37.77336405,-122.4378752
349,Mini Mobile Food Catering,Assessors Block 3905/Lot011,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.76855707,-122.4096102
350,Liang Bai Ping,1389 UNDERWOOD AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72711043,-122.3882613
351,Scotch Bonnet,430 CALIFORNIA ST,Jerk chicken: curry chicken: curry goat: curry dhal: Burritos: Fish: Ox tails: rice: beans: veggies.,37.79326221,-122.4017891
352,"Off the Grid Services, LLC",65 MINNA ST,N/A,37.78790958,-122.3983608
353,Liang Bai Ping,1450 DONNER AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72305651,-122.3911119
354,Liang Bai Ping,1300 GRIFFITH ST,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72708663,-122.3810744
355,Mini Mobile Food Catering,401 HARRISON ST,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,0,0
356,Liang Bai Ping,1440 BANCROFT AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72417289,-122.3897354
357,Liang Bai Ping,1337 VAN DYKE AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72624948,-122.3878154
358,Mini Mobile Food Catering,245 01ST ST,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.7879001,-122.394594
359,Quan Catering,645 BRYANT ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.77826658,-122.3988359
360,"Off the Grid Services, LLC",90 BROADWAY,everything except for hot dogs,37.79926011,-122.3996179
361,SF Street Food,667 MISSION ST,Chicken Tikka Masala: Vegetarian Rice Plate: Burritos: Tacos: Mango Lassi,37.78655805,-122.4010334
362,Swell Cream & Coffee,2450 TARAVAL ST,Ice cream: coffee: pastries,37.74255037,-122.4926771
363,Quan Catering,50 CALIFORNIA ST,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.79405318,-122.3973477
364,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Assessors Block /Lot,American Food: Hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.,0,0
365,Mini Mobile Food Catering,350 FREMONT ST,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.78707653,-122.3929826
366,Mini Mobile Food Catering,620 MENDELL ST,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.73937867,-122.3863379
367,Taqueria Lolita,750 PHELPS ST,Tacos: burritos: quesadillas: combination plates: tortas: tostadas,37.73944545,-122.393015
368,Liang Bai Ping,1370 VAN DYKE AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72695076,-122.38798
369,Quan Catering,151 EXECUTIVE PARK BLVD,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,0,0
370,Treats by the Bay LLC,1 MONTGOMERY ST,Sandwich: Donuts: Coffee: Soft Serve Ice Cream: Drinks,37.78924953,-122.4024186
371,BH & MT LLC,2145 MARKET ST,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,37.76662477,-122.4295112
372,Liang Bai Ping,1212 THOMAS AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72666477,-122.3841442
373,Quan Catering,2555 BAY SHORE BLVD,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.70937546,-122.4041544
374,Isidoro Serrano,2501 MISSION ST,,37.75687745,-122.4185799
375,Ziaurehman Amini,1 CALIFORNIA ST,,37.79321373,-122.397043
376,Liang Bai Ping,1460 BANCROFT AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72441324,-122.3901572
377,Liang Bai Ping,1555 BANCROFT AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72439753,-122.3915051
378,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",870 MARKET ST,Soft pretzels: hot dogs: sausages: chips: popcorn: soda: espresso: cappucino: pastry: ica cream: ices: italian sausage: shish-ka-bob: churros: juice: water: various drinks,37.78511092,-122.4074227
379,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",345 STOCKTON ST,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78891015,-122.407196
380,"Bay Area Dots, LLC",567 BAY ST,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,0,0
381,Liang Bai Ping,1153 SHAFTER AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72648516,-122.3832325
382,El Calamar Perubian Food Truck,2615 24TH ST,Lomo Saltado: Jalea: Ceviche: Calamari Tilapia Plates: Chicken: Soda: Water.,37.75281483,-122.4056626
383,Brazuca Grill,3305 03RD ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.74383117,-122.3777974
384,Let's Be Frank,425 HAYES ST,Hot dogs and chili,37.7765669,-122.4233954
385,Street Meet,564 HOWARD ST,Tortas: Burritos: Tacos: Churros: Nachos: Asada Fries,37.78753989,-122.3977267
386,Mini Mobile Food Catering,701 16TH ST,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,0,0
387,"Casey's Pizza, LLC",1 POST ST,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,37.78877872,-122.4025746
388,Mini Mobile Food Catering,350 08TH ST,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.77369415,-122.4096584
389,Liang Bai Ping,1265 THOMAS AVE,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.72670968,-122.3852947
390,Liang Bai Ping,300 BEALE ST,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.78813948,-122.3925795
391,Giant Burrito,353 BAY SHORE BLVD,Tacos: Burritos: Tostadas: Flautas: Tostadas: Tortas: Pozole Menudo,37.74171783,-122.405418
392,Brazuca Grill,380 10TH ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.77165385,-122.4118091
393,Brazuca Grill,1346 EDDY ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.78186712,-122.4298852
394,Brazuca Grill,790 TENNESSEE ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7618524,-122.3899321
395,Brazuca Grill,1051 26TH ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75126941,-122.3898944
396,Brazuca Grill,601 23RD ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75503073,-122.3845307
397,Brazuca Grill,2030 03RD ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7636598,-122.3891339
398,Brazuca Grill,3000 03RD ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75046412,-122.3879083
399,Brazuca Grill,1347 DONNER AVE,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.72145084,-122.3893534
400,Brazuca Grill,700 PENNSYLVANIA AVE,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75692365,-122.3935496
401,Brazuca Grill,150 OTIS ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7706834,-122.4208796
402,Brazuca Grill,1082 PENNSYLVANIA AVE,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75336083,-122.3930459
403,Brazuca Grill,1420 CARROLL AVE,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.72357686,-122.3900591
404,Brazuca Grill,133 SHIPLEY ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7807241,-122.4012354
405,Brazuca Grill,998 INDIANA ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75803739,-122.3916719
406,San Francisco Taco Truck,345 WILLIAMS AVE,Tacos: Tortas: Burritos,37.72980548,-122.3992471
407,San Francisco Taco Truck,345 WILLIAMS AVE,Tacos: Tortas: Burritos,37.72980548,-122.3992471
408,Brazuca Grill,2085 03RD ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.76329906,-122.3884823
409,Brazuca Grill,640 TENNESSEE ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.76354048,-122.3900966
410,Brazuca Grill,1255 22ND ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75701552,-122.3940629
411,Brazuca Grill,640 TEXAS ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75791706,-122.3954759
412,Brazuca Grill,3255 03RD ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.74844534,-122.386879
413,Brazuca Grill,1315 ARMSTRONG AVE,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.72307876,-122.3875257
414,Brazuca Grill,2660 NEWHALL ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.72721217,-122.3996363
415,Brazuca Grill,815 TENNESSEE ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7615022,-122.389277
416,Kid Abelha - Brazilian Hamburgers,125 NAPOLEON ST,Brazilian Hamburgers,37.74685602,-122.3971498
417,Brazuca Grill,208 PENNSYLVANIA AVE,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.76346296,-122.3940129
418,Brazuca Grill,1411 MARKET ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.77582552,-122.4172496
419,Brazuca Grill,1400 MINNESOTA ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75207459,-122.3901449
420,Brazuca Grill,131 SHOTWELL ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.74793094,-122.4151932
421,Brazuca Grill,1090 26TH ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75160841,-122.3903095
422,Brazuca Grill,601 MARIPOSA ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.76405209,-122.3901444
423,Brazuca Grill,1575 INDIANA ST,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75084961,-122.3900276
424,"Halal Cart, LLC",400 MONTGOMERY ST,kebabs: halal gyro: grilled halal meat: refreshments,37.79314863,-122.4025672
425,"Off the Grid Services, LLC",340 BRANNAN ST,Everything,37.78126469,-122.393229
426,San Pancho's Tacos,3119 ALEMANY BLVD,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,37.71019302,-122.4552219
427,Truly Food & More,602 MISSION ST,Latin Food: Tacos: Pupusas: Vegetables: Salad: Waters: Sodas,37.78797328,-122.400185
428,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",800 MARKET ST,Soft pretzels: hot dogs: sausages: chips: popcorn: sodea: coffee: espresso: cappucino: pastries: ice cream: Italian sausages: shish-ka-bob: churros: juice: water: various drinks.,37.78546975,-122.4066158
429,"Off the Grid Services, LLC",525 BRANNAN ST,Everything,37.77751326,-122.3970441
430,The Geez Freeze,3750 18TH ST,Snow Cones: Soft Serve Ice Cream & Frozen Virgin Daiquiris,37.7620192,-122.4273064
431,Park's Catering,Assessors Block 4755/Lot049,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.72638293,-122.3784348
432,Park's Catering,1555 BURKE AVE,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74371348,-122.3859648
433,Park's Catering,330 NEWHALL ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74298987,-122.3867733
434,Tacos El Flaco,2901 03RD ST,Tacos: Burritos: Tortas: Quesadillas: Chips & Salsa & Various Beverages,37.75240499,-122.3870002
435,"San Francisco Street Foods, Inc.",2 MONTGOMERY ST,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78939198,-122.4018247
436,Park's Catering,Assessors Block 4645/Lot015,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.73213495,-122.3753981
437,Cochinita,490 BRANNAN ST,Mexican Food: Yucatan Food: Street Food,37.77886314,-122.3964444
438,Curry Up Now,225 BUSH ST,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,37.79083842,-122.4011604
439,Curry Up Now,727 SANSOME ST,Indian Street Food: Tikka Masala Burritos; Samosas; Sexy Fries (Indian-inspired poutine); Naughty Naans; Deconstructed Samosas; Kathi Rolls; Lassis and Lemonades,37.79694901,-122.4021834
440,Park's Catering,1000 EVANS AVE,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.73772687,-122.3765729
441,Cochinita,290 TOWNSEND ST,Mexican Food: Yucatan Food: Street Food,37.77775522,-122.3948078
442,"San Francisco Street Foods, Inc.",5 THE EMBARCADERO,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.794331,-122.3958111
443,Park's Catering,1200 MISSISSIPPI ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.75169104,-122.3943742
444,Breakfast Embed,1200 04TH ST,Coffee: Pastries: Bagels: Sandwiches: Other Items,37.77248361,-122.3918116
445,Park's Catering,220 RANKIN ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74646979,-122.3915152
446,Curry Up Now,601 03RD ST,Indian Street Food: Tikka Masala Burritos; Samosas; Sexy Fries (Indian-inspired poutine); Naughty Naans; Deconstructed Samosas; Kathi Rolls; Lassis and Lemonades,37.78007717,-122.3937673
447,Park's Catering,3801 03RD ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74102621,-122.3877929
448,Cochinita,1219 07TH AVE,Mexican Food: Yucatan Food: Street Food,37.76549699,-122.4645976
449,Fillmore Square,1290 FILLMORE ST,Breakfast and lunch items with a nod to various cultures,37.78127595,-122.4318404
450,"Chairman SF, LLC",34 ELLIS ST,Baos: bowls & drinks,37.78756517,-122.4095928
451,Park's Catering,2020 EVANS AVE,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,0,0
452,Cochinita,501 BEALE ST,Mexican Food: Yucatan Food: Street Food,37.78623677,-122.3890662
453,"Chairman SF, LLC",625 02ND ST,Baos: bowls & drinks,37.78168898,-122.3910618
454,Park's Catering,220 NEWHALL ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74301425,-122.3844602
455,Fillmore Square,1223 WEBSTER ST,Breakfast and lunch items with a nod to various cultures,37.78239151,-122.4311146
456,Breakfast Embed,234 01ST ST,Coffee: Pastries: Bagels: Sandwiches: Other Items,37.78773327,-122.3956635
457,"Chairman SF, LLC",536 MISSION ST,Baos: bowls & drinks,37.78924891,-122.398893
458,"San Francisco Street Foods, Inc.",1 THE EMBARCADERO,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.79464383,-122.3996443
459,Park's Catering,2323 CESAR CHAVEZ ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74880138,-122.4005525
460,Curry Up Now,370 DRUMM ST,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,37.79691371,-122.3966507
461,"San Francisco Street Foods, Inc.",100 POST ST,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78923328,-122.4055791
462,Park's Catering,1575 BURKE AVE,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74417845,-122.3867159
463,Park's Catering,1570 BURKE AVE,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74475219,-122.3856792
464,Fillmore Square,1290 FILLMORE ST,Breakfast and lunch items with a nod to various cultures,37.78127595,-122.4318404
465,Park's Catering,300 NEWHALL ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74322468,-122.385343
466,Park's Catering,1801 EVANS AVE,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.7445912,-122.3930769
467,Park's Catering,Assessors Block 4644/Lot008,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.73090615,-122.3733026
468,Fillmore Square,1245 FILLMORE ST,Breakfast and lunch items with a nod to various cultures,37.78085752,-122.4330568
469,Park's Catering,3450 03RD ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74572922,-122.3877977
